County,County Name,Unit Type Code,Unit Type Name,Unit Code,Unit Name,Fund,Fund Name,2017 Certified Budget,2017 Certified Levy,2017 Certified Net Assessed Valuation, 2017 Certified Gross Tax Rate 
01,Adams,2,Township,0010,UNION TOWNSHIP,0061,RAINY DAY,"$19,438",$0,"$57,523,685", -   
01,Adams,2,Township,0010,UNION TOWNSHIP,0101,GENERAL                                 ,"$43,369","$22,894","$57,523,685", 0.0398 
01,Adams,2,Township,0010,UNION TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$8,841",$0,"$57,523,685", -   
01,Adams,2,Township,0010,UNION TOWNSHIP,1111,FIRE                                    ,"$9,000","$7,018","$57,523,685", 0.0122 
01,Adams,2,Township,0010,UNION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$6,000","$7,593","$57,523,685", 0.0132 
01,Adams,2,Township,0010,UNION TOWNSHIP,1312,RECREATION                              ,"$14,670","$9,952","$57,523,685", 0.0173 
01,Adams,2,Township,0011,WABASH TOWNSHIP,0101,GENERAL                                 ,"$38,830","$39,842","$187,933,080", 0.0212 
01,Adams,2,Township,0011,WABASH TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$35,395","$6,014","$187,933,080", 0.0032 
01,Adams,2,Township,0011,WABASH TOWNSHIP,1111,FIRE                                    ,"$27,906","$13,143","$85,342,866", 0.0154 
01,Adams,2,Township,0011,WABASH TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ,"$5,000","$4,182","$85,342,866", 0.0049 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,0101,GENERAL                                 ,"$44,450","$69,843","$335,784,597", 0.0208 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$86,000","$99,728","$335,784,597", 0.0297 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,1111,FIRE                                    ,"$24,100","$16,255","$100,339,629", 0.0162 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ,"$3,500","$3,913","$100,339,629", 0.0039 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,2120,CEMETERY                                ,"$2,000","$1,679","$335,784,597", 0.0005 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0061,RAINY DAY,"$312,720",$0,"$368,152,202", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0101,GENERAL                                 ,"$4,717,791","$2,106,567","$368,152,202", 0.5722 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0341,FIRE PENSION                            ,"$229,705","$104,923","$368,152,202", 0.0285 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0342,POLICE PENSION                          ,"$480,350","$162,723","$368,152,202", 0.0442 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$60,000",$0,"$368,152,202", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$1,392,570","$1,006,896","$368,152,202", 0.2735 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,1301,PARK & RECREATION                       ,"$606,870","$445,464","$368,152,202", 0.1210 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$55,000",$0,"$368,152,202", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$368,800","$153,151","$368,152,202", 0.0416 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0061,RAINY DAY,"$110,000",$0,"$113,150,330", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0101,GENERAL                                 ,"$1,661,128","$852,814","$113,150,330", 0.7537 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0342,POLICE PENSION                          ,"$12,500",$0,"$113,150,330", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$40,000",$0,"$113,150,330", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$593,300","$430,198","$113,150,330", 0.3802 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$35,000",$0,"$113,150,330", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$50,000","$50,352","$113,150,330", 0.0445 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0061,RAINY DAY,"$9,000",$0,"$43,951,310", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0101,GENERAL                                 ,"$580,743","$404,836","$43,951,310", 0.9211 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$15,000",$0,"$43,951,310", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$255,700","$134,974","$43,951,310", 0.3071 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 ,"$7,000","$7,560","$43,951,310", 0.0172 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$3,200",$0,"$43,951,310", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$20,000","$20,130","$43,951,310", 0.0458 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0101,GENERAL                                 ,"$252,369","$118,664","$29,445,231", 0.4030 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$8,000",$0,"$29,445,231", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$101,049","$74,055","$29,445,231", 0.2515 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 ,$0,"$5,300","$29,445,231", 0.0180 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,1301,PARK & RECREATION                       ,"$5,800",$0,"$29,445,231", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,$0,$0,"$29,445,231", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,$0,$0,"$29,445,231", -   
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0061,RAINY DAY,"$430,600",$0,"$440,118,120", -   
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0101,GENERAL                                 ,"$8,126,171",$0,"$440,118,120", -   
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ,"$1,361,647","$831,823","$440,118,120", 0.1890 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ,"$1,172,808","$1,063,325","$440,118,120", 0.2416 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ,"$827,945","$760,524","$440,118,120", 0.1728 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT,"$226,640","$209,496","$440,118,120", 0.0476 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0061,RAINY DAY,"$29,920",$0,"$654,505,752", -   
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0101,GENERAL                                 ,"$11,921,834",$0,"$654,505,752", -   
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ,"$3,172,953","$2,587,261","$654,505,752", 0.3953 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0186,SCHOOL PENSION DEBT,"$620,788","$578,583","$654,505,752", 0.0884 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ,"$2,112,554","$2,331,349","$654,505,752", 0.3562 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ,"$1,030,478","$1,078,625","$654,505,752", 0.1648 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT,"$435,522","$211,405","$654,505,752", 0.0323 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0061,RAINY DAY,"$1,100,000",$0,"$410,994,560", -   
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0101,GENERAL                                 ,"$9,172,852",$0,"$410,994,560", -   
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0180,DEBT SERVICE                            ,"$1,913,000","$1,606,167","$410,994,560", 0.3908 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ,"$1,858,629","$1,305,319","$410,994,560", 0.3176 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,6301,TRANSPORTATION                          ,"$1,510,500","$1,009,403","$410,994,560", 0.2456 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,6302,BUS REPLACEMENT,"$114,000","$198,510","$410,994,560", 0.0483 
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,0061,RAINY DAY,"$90,000",$0,"$113,150,330", -   
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,0101,GENERAL                                 ,"$445,000","$280,726","$113,150,330", 0.2481 
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             ,"$20,000",$0,"$113,150,330", -   
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,0061,RAINY DAY,"$20,000",$0,"$412,103,512", -   
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,0101,GENERAL                                 ,"$933,250","$656,893","$412,103,512", 0.1594 
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,2011,LIBRARY IMPROVEMENT RESERVE             ,"$75,000",$0,"$412,103,512", -   
01,Adams,6,Special,1011,ADAMS COUNTY SOLID WASTE MANAGEMENT,8210,SPECIAL SOLID WASTE MANAGEMENT          ,"$1,587,459","$688,068","$1,505,618,432", 0.0457 
02,Allen,1,County,0000,ALLEN COUNTY,0061,RAINY DAY,$0,$0,"$14,075,020,435", -   
02,Allen,1,County,0000,ALLEN COUNTY,0101,GENERAL                                 ,"$94,786,953","$64,646,569","$14,075,020,435", 0.4593 
02,Allen,1,County,0000,ALLEN COUNTY,0124,2015 REASSESSMENT,"$634,741","$548,926","$14,075,020,435", 0.0039 
02,Allen,1,County,0000,ALLEN COUNTY,0182,BOND #2                                 ,"$4,310,075","$3,856,556","$14,075,020,435", 0.0274 
02,Allen,1,County,0000,ALLEN COUNTY,0702,HIGHWAY                                 ,"$11,367,482",$0,"$14,075,020,435", -   
02,Allen,1,County,0000,ALLEN COUNTY,0706,LOCAL ROAD & STREET                     ,"$1,767,510",$0,"$14,075,020,435", -   
02,Allen,1,County,0000,ALLEN COUNTY,0792,COUNTY MAJOR BRIDGE                     ,"$1,769,185","$1,815,678","$14,075,020,435", 0.0129 
02,Allen,1,County,0000,ALLEN COUNTY,0801,HEALTH                                  ,"$4,887,893","$2,575,729","$14,075,020,435", 0.0183 
02,Allen,1,County,0000,ALLEN COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$6,034,014","$2,758,704","$14,075,020,435", 0.0196 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,0061,RAINY DAY,"$26,527",$0,"$2,372,623,770", -   
02,Allen,2,Township,0001,ABOITE TOWNSHIP,0101,GENERAL                                 ,"$130,000","$111,513","$2,372,623,770", 0.0047 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$180,000","$116,259","$2,372,623,770", 0.0049 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE,"$190,000","$33,279","$978,780,158", 0.0034 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1111,FIRE                                    ,"$200,000","$207,501","$978,780,158", 0.0212 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$780,000","$123,326","$978,780,158", 0.0126 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1312,RECREATION                              ,"$125,000","$68,806","$2,372,623,770", 0.0029 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,0101,GENERAL                                 ,"$205,000","$126,502","$785,726,485", 0.0161 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$377,625","$277,361","$785,726,485", 0.0353 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1092,CUMULATIVE BUILDING                     ,"$25,000",$0,"$785,726,485", -   
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE,"$48,000","$38,771","$84,468,817", 0.0459 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1111,FIRE                                    ,"$235,000","$210,074","$84,468,817", 0.2487 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0061,RAINY DAY,"$19,000",$0,"$593,433,039", -   
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0101,GENERAL                                 ,"$48,700","$13,649","$593,433,039", 0.0023 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$40,000","$21,957","$593,433,039", 0.0037 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,1111,FIRE                                    ,"$159,580","$127,987","$426,622,091", 0.0300 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$60,000","$51,195","$426,622,091", 0.0120 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,0101,GENERAL                                 ,"$7,425","$10,290","$183,744,588", 0.0056 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$6,950","$5,145","$183,744,588", 0.0028 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,1312,RECREATION                              ,$350,$184,"$183,744,588", 0.0001 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0061,RAINY DAY,"$1,175",$0,"$57,216,417", -   
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0101,GENERAL                                 ,"$7,846","$6,008","$57,216,417", 0.0105 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$4,000",$0,"$57,216,417", -   
02,Allen,2,Township,0005,JACKSON TOWNSHIP,1111,FIRE                                    ,"$10,000","$9,498","$57,216,417", 0.0166 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$13,500","$5,722","$57,216,417", 0.0100 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,0101,GENERAL                                 ,"$22,960","$18,818","$169,534,735", 0.0111 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$9,000","$1,017","$169,534,735", 0.0006 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE,"$40,000","$26,101","$114,982,838", 0.0227 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1111,FIRE                                    ,"$106,000","$52,087","$114,982,838", 0.0453 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$55,000","$20,697","$114,982,838", 0.0180 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1312,RECREATION                              ,"$23,000","$15,258","$169,534,735", 0.0090 
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0061,RAINY DAY,"$5,000",$0,"$372,799,152", -   
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0101,GENERAL                                 ,"$26,656","$26,469","$372,799,152", 0.0071 
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$9,000",$0,"$372,799,152", -   
02,Allen,2,Township,0008,LAKE TOWNSHIP,0061,RAINY DAY,"$55,900",$0,"$134,516,142", -   
02,Allen,2,Township,0008,LAKE TOWNSHIP,0101,GENERAL                                 ,"$42,492","$25,558","$134,516,142", 0.0190 
02,Allen,2,Township,0008,LAKE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$20,000","$18,025","$134,516,142", 0.0134 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1111,FIRE                                    ,"$26,000","$28,248","$134,516,142", 0.0210 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$55,000","$16,680","$134,516,142", 0.0124 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1312,RECREATION                              ,"$12,000","$10,358","$134,516,142", 0.0077 
02,Allen,2,Township,0009,MADISON TOWNSHIP,0061,RAINY DAY,"$2,350",$0,$0, -   
02,Allen,2,Township,0009,MADISON TOWNSHIP,0101,GENERAL                                 ,"$19,280","$8,426","$97,974,234", 0.0086 
02,Allen,2,Township,0009,MADISON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$6,000",$490,"$97,974,234", 0.0005 
02,Allen,2,Township,0009,MADISON TOWNSHIP,1111,FIRE                                    ,"$92,200","$46,342","$97,974,234", 0.0473 
02,Allen,2,Township,0009,MADISON TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,"$48,854","$49,575","$97,974,234", 0.0506 
02,Allen,2,Township,0009,MADISON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$30,000","$12,247","$97,974,234", 0.0125 
02,Allen,2,Township,0010,MARION TOWNSHIP,0061,RAINY DAY,"$14,000",$0,"$153,992,717", -   
02,Allen,2,Township,0010,MARION TOWNSHIP,0101,GENERAL                                 ,"$24,604","$5,698","$153,992,717", 0.0037 
02,Allen,2,Township,0010,MARION TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$16,000","$5,082","$153,992,717", 0.0033 
02,Allen,2,Township,0010,MARION TOWNSHIP,1111,FIRE                                    ,"$68,500","$48,816","$153,992,717", 0.0317 
02,Allen,2,Township,0010,MARION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$65,000","$48,816","$153,992,717", 0.0317 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0061,RAINY DAY,"$5,000",$0,"$100,105,617", -   
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0101,GENERAL                                 ,"$30,650","$20,121","$100,105,617", 0.0201 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$7,500","$5,306","$100,105,617", 0.0053 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1111,FIRE                                    ,"$218,525","$36,839","$100,105,617", 0.0368 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,"$31,817","$34,236","$100,105,617", 0.0342 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$8,000","$15,416","$100,105,617", 0.0154 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1312,RECREATION                              ,"$39,975","$10,311","$100,105,617", 0.0103 
02,Allen,2,Township,0012,MILAN TOWNSHIP,0061,RAINY DAY,"$40,000",$0,"$232,300,552", -   
02,Allen,2,Township,0012,MILAN TOWNSHIP,0101,GENERAL                                 ,"$41,278","$28,573","$232,300,552", 0.0123 
02,Allen,2,Township,0012,MILAN TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$24,000",$929,"$232,300,552", 0.0004 
02,Allen,2,Township,0012,MILAN TOWNSHIP,1111,FIRE                                    ,"$64,770","$38,894","$230,144,386", 0.0169 
02,Allen,2,Township,0012,MILAN TOWNSHIP,1181,FIRE BUILDING DEBT                      ,"$121,476","$115,993","$230,144,386", 0.0504 
02,Allen,2,Township,0012,MILAN TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$81,000","$42,807","$230,144,386", 0.0186 
02,Allen,2,Township,0013,MONROE TOWNSHIP,0061,RAINY DAY,"$6,400",$0,"$68,410,693", -   
02,Allen,2,Township,0013,MONROE TOWNSHIP,0101,GENERAL                                 ,"$24,611","$27,296","$68,410,693", 0.0399 
02,Allen,2,Township,0013,MONROE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$15,880","$8,346","$68,410,693", 0.0122 
