County,County Name,Unit Type Code,Unit Type Code Name,Unit,Unit Name,Fund,Fund Name, 2012 Certified Budget , 2012 Certified Levy , 2012 Certified Net Assessed Value , 2012 Certified Gross Tax Rate 
01,Adams,2,Township,0001,BLUE CREEK TOWNSHIP,1111,FIRE                                    ," 4,629 "," 5,296 "," 52,431,894 ", 0.0101 
01,Adams,2,Township,0002,FRENCH TOWNSHIP,0061,RAINY DAY, 199 , -   ," 55,759,739 ", -   
01,Adams,2,Township,0002,FRENCH TOWNSHIP,0101,GENERAL                                 ," 13,540 "," 9,089 "," 55,759,739 ", 0.0163 
01,Adams,2,Township,0002,FRENCH TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 15,780 ", -   ," 55,759,739 ", -   
01,Adams,2,Township,0002,FRENCH TOWNSHIP,1111,FIRE                                    ," 12,800 "," 14,386 "," 55,759,739 ", 0.0258 
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,0101,GENERAL                                 ," 29,410 "," 15,923 "," 46,021,311 ", 0.0346 
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 9,001 ", -   ," 46,021,311 ", -   
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,1111,FIRE                                    ," 12,500 "," 11,045 "," 46,021,311 ", 0.0240 
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,1312,RECREATION                              ," 12,200 "," 6,995 "," 46,021,311 ", 0.0152 
01,Adams,2,Township,0004,JEFFERSON TOWNSHIP,0101,GENERAL                                 ," 14,115 "," 11,813 "," 46,145,418 ", 0.0256 
01,Adams,2,Township,0004,JEFFERSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 8,779 "," 1,754 "," 46,145,418 ", 0.0038 
01,Adams,2,Township,0004,JEFFERSON TOWNSHIP,1111,FIRE                                    ," 12,425 "," 9,506 "," 46,145,418 ", 0.0206 
01,Adams,2,Township,0005,KIRKLAND TOWNSHIP,0101,GENERAL                                 ," 25,210 "," 14,284 "," 54,105,124 ", 0.0264 
01,Adams,2,Township,0005,KIRKLAND TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 24,779 "," 1,569 "," 54,105,124 ", 0.0029 
01,Adams,2,Township,0005,KIRKLAND TOWNSHIP,1111,FIRE                                    ," 21,913 "," 14,987 "," 54,105,124 ", 0.0277 
01,Adams,2,Township,0005,KIRKLAND TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 10,000 "," 16,286 "," 54,105,124 ", 0.0301 
01,Adams,2,Township,0006,MONROE TOWNSHIP,0101,GENERAL                                 ," 7,007 "," 3,169 "," 186,390,037 ", 0.0017 
01,Adams,2,Township,0006,MONROE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 11,500 "," 7,269 "," 186,390,037 ", 0.0039 
01,Adams,2,Township,0006,MONROE TOWNSHIP,1111,FIRE                                    ," 19,650 "," 10,298 "," 106,167,785 ", 0.0097 
01,Adams,2,Township,0006,MONROE TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ," 1,669 ", 956 ," 106,167,785 ", 0.0009 
01,Adams,2,Township,0007,PREBLE TOWNSHIP,0061,RAINY DAY," 7,000 ", -   ," 55,768,113 ", -   
01,Adams,2,Township,0007,PREBLE TOWNSHIP,0101,GENERAL                                 ," 43,115 "," 15,113 "," 55,768,113 ", 0.0271 
01,Adams,2,Township,0007,PREBLE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 12,579 ", -   ," 55,768,113 ", -   
01,Adams,2,Township,0007,PREBLE TOWNSHIP,1111,FIRE                                    ," 34,345 "," 26,546 "," 55,768,113 ", 0.0476 
01,Adams,2,Township,0008,ROOT TOWNSHIP,0061,RAINY DAY, 569 , -   ," 259,109,757 ", -   
01,Adams,2,Township,0008,ROOT TOWNSHIP,0101,GENERAL                                 ," 49,140 "," 11,919 "," 259,109,757 ", 0.0046 
01,Adams,2,Township,0008,ROOT TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 66,640 "," 24,097 "," 259,109,757 ", 0.0093 
01,Adams,2,Township,0008,ROOT TOWNSHIP,1111,FIRE                                    ," 34,828 "," 15,601 "," 119,094,472 ", 0.0131 
01,Adams,2,Township,0008,ROOT TOWNSHIP,1312,RECREATION                              ," 10,000 "," 9,885 "," 119,094,472 ", 0.0083 
01,Adams,2,Township,0008,ROOT TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ," 16,000 "," 4,526 "," 119,094,472 ", 0.0038 
01,Adams,2,Township,0009,ST. MARYS TOWNSHIP,0101,GENERAL                                 ," 29,301 "," 19,150 "," 52,321,942 ", 0.0366 
01,Adams,2,Township,0009,ST. MARYS TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 11,824 ", 994 ," 52,321,942 ", 0.0019 
01,Adams,2,Township,0009,ST. MARYS TOWNSHIP,1111,FIRE                                    ," 12,343 "," 12,243 "," 52,321,942 ", 0.0234 
01,Adams,2,Township,0009,ST. MARYS TOWNSHIP,1312,RECREATION                              ," 40,400 "," 2,982 "," 52,321,942 ", 0.0057 
01,Adams,2,Township,0010,UNION TOWNSHIP,0101,GENERAL                                 ," 20,734 "," 9,553 "," 49,499,279 ", 0.0193 
01,Adams,2,Township,0010,UNION TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 26,784 "," 5,445 "," 49,499,279 ", 0.0110 
01,Adams,2,Township,0010,UNION TOWNSHIP,1111,FIRE                                    ," 8,500 "," 6,088 "," 49,499,279 ", 0.0123 
01,Adams,2,Township,0010,UNION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 9,000 "," 6,583 "," 49,499,279 ", 0.0133 
01,Adams,2,Township,0010,UNION TOWNSHIP,1312,RECREATION                              ," 29,400 "," 13,464 "," 49,499,279 ", 0.0272 
01,Adams,2,Township,0011,WABASH TOWNSHIP,0101,GENERAL                                 ," 32,900 "," 24,099 "," 170,918,289 ", 0.0141 
01,Adams,2,Township,0011,WABASH TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 31,765 "," 15,724 "," 170,918,289 ", 0.0092 
01,Adams,2,Township,0011,WABASH TOWNSHIP,1111,FIRE                                    ," 21,914 "," 11,377 "," 74,362,185 ", 0.0153 
01,Adams,2,Township,0011,WABASH TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ," 4,960 "," 3,867 "," 74,362,185 ", 0.0052 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,0061,RAINY DAY," 1,841 ", -   ," 321,718,311 ", -   
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,0101,GENERAL                                 ," 112,769 "," 109,063 "," 321,718,311 ", 0.0339 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 140,397 "," 86,542 "," 321,718,311 ", 0.0269 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,1111,FIRE                                    ," 20,663 "," 14,101 "," 84,943,880 ", 0.0166 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ," 4,800 "," 2,124 "," 84,943,880 ", 0.0025 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,2120,CEMETERY                                ," 2,000 ", 965 ," 321,718,311 ", 0.0003 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0061,RAINY DAY," 50,000 ", -   ," 368,684,016 ", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0101,GENERAL                                 ," 3,788,320 "," 2,111,453 "," 368,684,016 ", 0.5727 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0341,FIRE PENSION                            ," 250,800 ", -   ," 368,684,016 ", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0342,POLICE PENSION                          ," 464,575 ", -   ," 368,684,016 ", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 37,000 ", -   ," 368,684,016 ", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 1,077,734 "," 727,045 "," 368,684,016 ", 0.1972 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,1301,PARK & RECREATION                       ," 690,690 "," 477,814 "," 368,684,016 ", 0.1296 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 105,000 ", -   ," 368,684,016 ", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 280,750 "," 153,373 "," 368,684,016 ", 0.0416 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0061,RAINY DAY," 23,000 ", -   ," 118,868,367 ", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0101,GENERAL                                 ," 1,564,250 "," 840,162 "," 118,868,367 ", 0.7068 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0342,POLICE PENSION                          ," 18,900 ", -   ," 118,868,367 ", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0706,LOCAL ROAD & STREET                     ," 40,000 ", -   ," 118,868,367 ", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ," 378,200 "," 224,899 "," 118,868,367 ", 0.1892 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 50,000 ", -   ," 118,868,367 ", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 160,000 "," 51,589 "," 118,868,367 ", 0.0434 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0061,RAINY DAY," 16,000 ", -   ," 39,694,376 ", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0101,GENERAL                                 ," 392,764 "," 316,642 "," 39,694,376 ", 0.7977 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 15,000 ", -   ," 39,694,376 ", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 161,024 "," 146,988 "," 39,694,376 ", 0.3703 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 ," 10,000 "," 6,986 "," 39,694,376 ", 0.0176 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 4,919 ", -   ," 39,694,376 ", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 19,675 "," 18,537 "," 39,694,376 ", 0.0467 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0101,GENERAL                                 ," 205,378 "," 114,550 "," 26,321,313 ", 0.4352 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ," 10,000 ", -   ," 26,321,313 ", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ," 103,790 "," 46,141 "," 26,321,313 ", 0.1753 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 , -   ," 5,422 "," 26,321,313 ", 0.0206 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,1301,PARK & RECREATION                       ," 7,600 "," 3,975 "," 26,321,313 ", 0.0151 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ," 10,151 ", -   ," 26,321,313 ", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 12,317 "," 8,133 "," 26,321,313 ", 0.0309 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0061,RAINY DAY," 200,000 ", -   ," 360,839,483 ", -   
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0101,GENERAL                                 ," 6,900,000 ", -   ," 360,839,483 ", -   
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ," 1,079,425 "," 973,906 "," 360,839,483 ", 0.2699 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ," 1,186,438 "," 941,069 "," 360,839,483 ", 0.2608 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ," 697,449 "," 659,254 "," 360,839,483 ", 0.1827 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT," 200,000 "," 181,502 "," 360,839,483 ", 0.0503 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0061,RAINY DAY," 737,463 ", -   ," 618,567,398 ", -   
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0101,GENERAL                                 ," 11,938,850 ", -   ," 618,567,398 ", -   
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ," 3,956,777 "," 3,546,865 "," 618,567,398 ", 0.5734 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0186,SCHOOL PENSION DEBT," 623,081 "," 626,609 "," 618,567,398 ", 0.1013 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ," 2,865,152 "," 2,178,594 "," 618,567,398 ", 0.3522 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ," 1,403,993 "," 869,706 "," 618,567,398 ", 0.1406 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT," 478,086 "," 83,507 "," 618,567,398 ", 0.0135 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0061,RAINY DAY," 300,000 ", -   ," 370,782,333 ", -   
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0101,GENERAL                                 ," 9,109,434 ", -   ," 370,782,333 ", -   
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0180,DEBT SERVICE                            ," 1,802,264 "," 1,686,689 "," 370,782,333 ", 0.4549 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ," 1,843,363 "," 1,194,290 "," 370,782,333 ", 0.3221 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,6301,TRANSPORTATION                          ," 1,180,000 "," 873,563 "," 370,782,333 ", 0.2356 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,6302,BUS REPLACEMENT," 105,000 "," 159,436 "," 370,782,333 ", 0.0430 
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,0061,RAINY DAY," 31,000 ", -   ," 118,868,367 ", -   
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,0101,GENERAL                                 ," 354,444 "," 242,135 "," 118,868,367 ", 0.2037 
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,0180,DEBT SERVICE                            ," 120,000 "," 120,295 "," 118,868,367 ", 0.1012 
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             ," 20,000 ", -   ," 118,868,367 ", -   
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,0061,RAINY DAY," 15,000 ", -   ," 408,378,392 ", -   
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,0101,GENERAL                                 ," 802,843 "," 568,871 "," 408,378,392 ", 0.1393 
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,2011,LIBRARY IMPROVEMENT RESERVE             ," 100,000 ", -   ," 408,378,392 ", -   
01,Adams,6,Special Unit,1011,ADAMS COUNTY SOLID WASTE MANAGEMENT,8210,SPECIAL SOLID WASTE MANAGEMENT          ," 1,427,417 "," 595,433 "," 1,350,189,214 ", 0.0441 
02,Allen,1,County,0000,ALLEN COUNTY,0101,GENERAL                                 ," 80,749,794 "," 55,974,306 "," 12,741,704,078 ", 0.4393 
02,Allen,1,County,0000,ALLEN COUNTY,0123,2006 REASSESSMENT," 114,143 ", -   ," 12,741,704,078 ", -   
02,Allen,1,County,0000,ALLEN COUNTY,0124,2015 REASSESSMENT," 486,340 "," 509,668 "," 12,741,704,078 ", 0.0040 
02,Allen,1,County,0000,ALLEN COUNTY,0182,BOND #2                                 ," 4,618,125 "," 4,408,630 "," 12,741,704,078 ", 0.0346 
02,Allen,1,County,0000,ALLEN COUNTY,0702,HIGHWAY                                 ," 8,749,609 ", -   ," 12,741,704,078 ", -   
02,Allen,1,County,0000,ALLEN COUNTY,0706,LOCAL ROAD & STREET                     ," 1,551,200 ", -   ," 12,741,704,078 ", -   
02,Allen,1,County,0000,ALLEN COUNTY,0792,COUNTY MAJOR BRIDGE                     ," 1,685,497 "," 1,643,680 "," 12,741,704,078 ", 0.0129 
02,Allen,1,County,0000,ALLEN COUNTY,0801,HEALTH                                  ," 3,848,891 "," 2,255,282 "," 12,741,704,078 ", 0.0177 
02,Allen,1,County,0000,ALLEN COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ," 2,529,931 "," 2,471,891 "," 12,741,704,078 ", 0.0194 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,0101,GENERAL                                 ," 134,415 "," 102,925 "," 2,100,500,313 ", 0.0049 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 190,000 "," 140,734 "," 2,100,500,313 ", 0.0067 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE," 161,710 "," 26,572 "," 830,389,106 ", 0.0032 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1111,FIRE                                    ," 175,000 "," 179,364 "," 830,389,106 ", 0.0216 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 579,337 "," 107,120 "," 830,389,106 ", 0.0129 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1312,RECREATION                              ," 113,300 "," 16,804 "," 2,100,500,313 ", 0.0008 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,0101,GENERAL                                 ," 163,955 "," 83,708 "," 782,317,981 ", 0.0107 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 373,700 "," 259,730 "," 782,317,981 ", 0.0332 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1092,CUMULATIVE BUILDING                     ," 143,000 ", -   ," 782,317,981 ", -   
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE," 48,000 "," 28,403 "," 78,031,169 ", 0.0364 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1111,FIRE                                    ," 221,000 "," 176,428 "," 78,031,169 ", 0.2261 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0061,RAINY DAY," 5,777 ", -   ," 490,579,120 ", -   
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0101,GENERAL                                 ," 48,400 "," 28,944 "," 490,579,120 ", 0.0059 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 23,200 "," 2,453 "," 490,579,120 ", 0.0005 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,1111,FIRE                                    ," 85,000 "," 110,919 "," 344,469,231 ", 0.0322 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 40,000 "," 42,025 "," 344,469,231 ", 0.0122 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,0101,GENERAL                                 ," 10,750 "," 7,764 "," 149,313,924 ", 0.0052 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 7,450 "," 5,525 "," 149,313,924 ", 0.0037 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,1312,RECREATION                              , 200 , 299 ," 149,313,924 ", 0.0002 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0061,RAINY DAY, -   , -   ," 48,116,127 ", -   
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0101,GENERAL                                 ," 7,666 "," 4,715 "," 48,116,127 ", 0.0098 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 3,100 ", 481 ," 48,116,127 ", 0.0010 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,1111,FIRE                                    ," 9,520 "," 8,228 "," 48,116,127 ", 0.0171 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 7,500 "," 4,812 "," 48,116,127 ", 0.0100 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,0101,GENERAL                                 ," 16,739 "," 16,400 "," 147,748,530 ", 0.0111 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 10,000 "," 6,649 "," 147,748,530 ", 0.0045 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE," 26,300 "," 24,504 "," 105,167,457 ", 0.0233 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1111,FIRE                                    ," 50,000 "," 45,117 "," 105,167,457 ", 0.0429 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 29,000 "," 19,877 "," 105,167,457 ", 0.0189 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1312,RECREATION                              ," 16,800 "," 5,319 "," 147,748,530 ", 0.0036 
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0061,RAINY DAY, 208 , -   ," 308,597,591 ", -   
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0101,GENERAL                                 ," 25,000 "," 45,981 "," 308,597,591 ", 0.0149 
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 10,000 ", -   ," 308,597,591 ", -   
02,Allen,2,Township,0008,LAKE TOWNSHIP,0061,RAINY DAY, 917 , -   ," 101,358,547 ", -   
02,Allen,2,Township,0008,LAKE TOWNSHIP,0101,GENERAL                                 ," 40,000 "," 26,657 "," 101,358,547 ", 0.0263 
02,Allen,2,Township,0008,LAKE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 18,707 "," 16,319 "," 101,358,547 ", 0.0161 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1111,FIRE                                    ," 26,000 "," 24,427 "," 101,358,547 ", 0.0241 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 24,458 "," 12,670 "," 101,358,547 ", 0.0125 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1312,RECREATION                              ," 6,122 "," 3,953 "," 101,358,547 ", 0.0039 
02,Allen,2,Township,0009,MADISON TOWNSHIP,0101,GENERAL                                 ," 16,175 "," 6,817 "," 84,155,322 ", 0.0081 
02,Allen,2,Township,0009,MADISON TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 5,000 ", 926 ," 84,155,322 ", 0.0011 
02,Allen,2,Township,0009,MADISON TOWNSHIP,1111,FIRE                                    ," 85,013 "," 40,142 "," 84,155,322 ", 0.0477 
02,Allen,2,Township,0009,MADISON TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ," 44,302 "," 40,647 "," 84,155,322 ", 0.0483 
02,Allen,2,Township,0009,MADISON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 14,937 "," 10,940 "," 84,155,322 ", 0.0130 
02,Allen,2,Township,0010,MARION TOWNSHIP,0101,GENERAL                                 ," 24,399 "," 19,736 "," 138,988,588 ", 0.0142 
02,Allen,2,Township,0010,MARION TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 17,000 "," 10,424 "," 138,988,588 ", 0.0075 
02,Allen,2,Township,0010,MARION TOWNSHIP,1111,FIRE                                    ," 49,000 "," 42,253 "," 138,988,588 ", 0.0304 
02,Allen,2,Township,0010,MARION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 30,000 "," 23,072 "," 138,988,588 ", 0.0166 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0061,RAINY DAY," 30,000 ", -   ," 85,864,447 ", -   
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0101,GENERAL                                 ," 30,135 "," 21,981 "," 85,864,447 ", 0.0256 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0840,TOWNSHIP ASSISTANCE," 7,500 "," 1,116 "," 85,864,447 ", 0.0013 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1111,FIRE                                    ," 166,000 "," 31,942 "," 85,864,447 ", 0.0372 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ," 47,571 "," 60,964 "," 85,864,447 ", 0.0710 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ," 23,822 "," 13,137 "," 85,864,447 ", 0.0153 
