County,County Name,Unit Type Code,Unit Type Name,Unit Code,Unit Name,Fund,Fund Name,2016 Certified Budget,2016 Certified Levy,2016 Certified Net Assessed Valuation, 2016 Certified Gross Tax Rate 
01,Adams,2,Township,0002,FRENCH TOWNSHIP,0101,GENERAL                                 ,"$13,820","$10,091","$67,724,838", 0.0149 
01,Adams,2,Township,0002,FRENCH TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$16,146",$0,"$67,724,838", -   
01,Adams,2,Township,0002,FRENCH TOWNSHIP,1111,FIRE                                    ,"$13,790","$15,983","$67,724,838", 0.0236 
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,0061,RAINY DAY,"$7,000",$0,"$55,234,220", -   
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,0101,GENERAL                                 ,"$30,370","$18,724","$55,234,220", 0.0339 
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$9,585",$0,"$55,234,220", -   
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,1111,FIRE                                    ,"$14,500","$12,262","$55,234,220", 0.0222 
01,Adams,2,Township,0003,HARTFORD TOWNSHIP,1312,RECREATION                              ,"$12,600","$6,739","$55,234,220", 0.0122 
01,Adams,2,Township,0004,JEFFERSON TOWNSHIP,0101,GENERAL                                 ,"$14,640","$13,481","$56,407,403", 0.0239 
01,Adams,2,Township,0004,JEFFERSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$9,038","$1,579","$56,407,403", 0.0028 
01,Adams,2,Township,0004,JEFFERSON TOWNSHIP,1111,FIRE                                    ,"$13,690","$10,548","$56,407,403", 0.0187 
01,Adams,2,Township,0005,KIRKLAND TOWNSHIP,0101,GENERAL                                 ,"$27,880","$11,789","$68,539,966", 0.0172 
01,Adams,2,Township,0005,KIRKLAND TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$24,837","$5,826","$68,539,966", 0.0085 
01,Adams,2,Township,0005,KIRKLAND TOWNSHIP,1111,FIRE                                    ,"$23,862","$16,655","$68,539,966", 0.0243 
01,Adams,2,Township,0005,KIRKLAND TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$11,000","$19,260","$68,539,966", 0.0281 
01,Adams,2,Township,0006,MONROE TOWNSHIP,0061,RAINY DAY,"$1,000",$0,"$200,314,748", -   
01,Adams,2,Township,0006,MONROE TOWNSHIP,0101,GENERAL                                 ,"$16,719","$15,625","$200,314,748", 0.0078 
01,Adams,2,Township,0006,MONROE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$9,174","$1,002","$200,314,748", 0.0005 
01,Adams,2,Township,0006,MONROE TOWNSHIP,1111,FIRE                                    ,"$35,000","$74,568","$127,685,401", 0.0584 
01,Adams,2,Township,0006,MONROE TOWNSHIP,1187,EMERGENCY FIRE LOAN,"$22,828","$22,217","$127,685,401", 0.0174 
01,Adams,2,Township,0006,MONROE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$15,000","$39,710","$127,685,401", 0.0311 
01,Adams,2,Township,0006,MONROE TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ,"$1,750",$0,"$127,685,401", -   
01,Adams,2,Township,0007,PREBLE TOWNSHIP,0061,RAINY DAY,"$25,000",$0,"$65,220,722", -   
01,Adams,2,Township,0007,PREBLE TOWNSHIP,0101,GENERAL                                 ,"$44,375","$16,762","$65,220,722", 0.0257 
01,Adams,2,Township,0007,PREBLE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$13,615",$0,"$65,220,722", -   
01,Adams,2,Township,0007,PREBLE TOWNSHIP,1111,FIRE                                    ,"$40,485","$29,480","$65,220,722", 0.0452 
01,Adams,2,Township,0008,ROOT TOWNSHIP,0061,RAINY DAY,"$8,400",$0,"$271,132,916", -   
01,Adams,2,Township,0008,ROOT TOWNSHIP,0101,GENERAL                                 ,"$49,375","$33,892","$271,132,916", 0.0125 
01,Adams,2,Township,0008,ROOT TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$26,426","$4,609","$271,132,916", 0.0017 
01,Adams,2,Township,0008,ROOT TOWNSHIP,1111,FIRE                                    ,"$40,505","$17,302","$131,075,407", 0.0132 
01,Adams,2,Township,0008,ROOT TOWNSHIP,1312,RECREATION                              ,"$5,000",$0,"$131,075,407", -   
01,Adams,2,Township,0008,ROOT TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ,"$16,000","$17,433","$131,075,407", 0.0133 
01,Adams,2,Township,0009,ST. MARYS TOWNSHIP,0101,GENERAL                                 ,"$30,787","$25,702","$63,934,803", 0.0402 
01,Adams,2,Township,0009,ST. MARYS TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$11,335",$0,"$63,934,803", -   
01,Adams,2,Township,0009,ST. MARYS TOWNSHIP,1111,FIRE                                    ,"$17,128","$13,618","$63,934,803", 0.0213 
01,Adams,2,Township,0009,ST. MARYS TOWNSHIP,1312,RECREATION                              ,"$21,000",$0,"$63,934,803", -   
01,Adams,2,Township,0010,UNION TOWNSHIP,0061,RAINY DAY,"$18,943",$0,"$58,163,250", -   
01,Adams,2,Township,0010,UNION TOWNSHIP,0101,GENERAL                                 ,"$54,121","$31,641","$58,163,250", 0.0544 
01,Adams,2,Township,0010,UNION TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$18,529",$0,"$58,163,250", -   
01,Adams,2,Township,0010,UNION TOWNSHIP,1111,FIRE                                    ,"$12,000","$6,747","$58,163,250", 0.0116 
01,Adams,2,Township,0010,UNION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$9,000","$7,678","$58,163,250", 0.0132 
01,Adams,2,Township,0010,UNION TOWNSHIP,1312,RECREATION                              ,"$39,620",$0,"$58,163,250", -   
01,Adams,2,Township,0011,WABASH TOWNSHIP,0101,GENERAL                                 ,"$37,416","$34,956","$185,933,566", 0.0188 
01,Adams,2,Township,0011,WABASH TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$35,420","$9,297","$185,933,566", 0.0050 
01,Adams,2,Township,0011,WABASH TOWNSHIP,1111,FIRE                                    ,"$26,722","$12,630","$84,766,215", 0.0149 
01,Adams,2,Township,0011,WABASH TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ,"$4,960","$4,154","$84,766,215", 0.0049 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,0061,RAINY DAY,$0,$0,"$330,693,627", -   
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,0101,GENERAL                                 ,"$49,700","$69,776","$330,693,627", 0.0211 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$89,050","$99,869","$330,693,627", 0.0302 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,1111,FIRE                                    ,"$24,300","$15,684","$99,263,123", 0.0158 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,2010,LIBRARY (NON-LIBRARY UNIT)              ,"$4,000","$3,971","$99,263,123", 0.0040 
01,Adams,2,Township,0012,WASHINGTON TOWNSHIP,2120,CEMETERY                                ,"$2,000","$1,984","$330,693,627", 0.0006 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0061,RAINY DAY,"$50,000",$0,"$362,314,245", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0101,GENERAL                                 ,"$4,663,914","$2,343,086","$362,314,245", 0.6467 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0341,FIRE PENSION                            ,"$234,950","$33,695","$362,314,245", 0.0093 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0342,POLICE PENSION                          ,"$500,541","$90,216","$362,314,245", 0.0249 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$45,000",$0,"$362,314,245", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$1,326,225","$799,628","$362,314,245", 0.2207 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,1301,PARK & RECREATION                       ,"$606,420","$419,560","$362,314,245", 0.1158 
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$55,000",$0,"$362,314,245", -   
01,Adams,3,City/Town,0407,DECATUR CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$345,220","$153,259","$362,314,245", 0.0423 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0061,RAINY DAY,"$100,000",$0,"$110,583,315", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0101,GENERAL                                 ,"$1,725,212","$843,530","$110,583,315", 0.7628 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0342,POLICE PENSION                          ,"$12,200",$0,"$110,583,315", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0706,LOCAL ROAD & STREET                     ,"$25,000",$0,"$110,583,315", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,0708,MOTOR VEHICLE HIGHWAY                   ,"$633,300","$392,350","$110,583,315", 0.3548 
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$50,000",$0,"$110,583,315", -   
01,Adams,3,City/Town,0453,BERNE CIVIL CITY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$50,000","$50,315","$110,583,315", 0.0455 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0061,RAINY DAY,"$12,000",$0,"$44,037,360", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0101,GENERAL                                 ,"$484,326","$386,648","$44,037,360", 0.8780 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$15,000",$0,"$44,037,360", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$197,079","$131,099","$44,037,360", 0.2977 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 ,"$10,000","$7,574","$44,037,360", 0.0172 
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$4,000",$0,"$44,037,360", -   
01,Adams,3,City/Town,0520,GENEVA CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$20,000","$20,169","$44,037,360", 0.0458 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0061,RAINY DAY,$0,$0,"$28,349,791", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0101,GENERAL                                 ,"$148,434","$94,093","$28,349,791", 0.3319 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0706,LOCAL ROAD & STREET                     ,"$6,000",$0,"$28,349,791", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,0708,MOTOR VEHICLE HIGHWAY                   ,"$106,329","$90,124","$28,349,791", 0.3179 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,1191,CUMULATIVE FIRE SPECIAL                 ,$0,"$5,103","$28,349,791", 0.0180 
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,1301,PARK & RECREATION                       ,"$6,200",$0,"$28,349,791", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,2379,CUMULATIVE CAPITAL IMP (CIG TAX)        ,"$9,453",$0,"$28,349,791", -   
01,Adams,3,City/Town,0521,MONROE CIVIL TOWN,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,$0,$0,"$28,349,791", -   
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0061,RAINY DAY,"$281,000",$0,"$436,046,500", -   
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0101,GENERAL                                 ,"$8,124,686",$0,"$436,046,500", -   
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ,"$1,297,450","$1,203,924","$436,046,500", 0.2761 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ,"$1,126,181","$1,055,233","$436,046,500", 0.2420 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ,"$766,197","$732,122","$436,046,500", 0.1679 
01,Adams,4,School,0015,ADAMS CENTRAL COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT,"$211,065","$201,890","$436,046,500", 0.0463 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0061,RAINY DAY,"$2,616",$0,"$646,410,851", -   
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0101,GENERAL                                 ,"$11,647,852",$0,"$646,410,851", -   
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0180,DEBT SERVICE                            ,"$3,131,549","$3,343,883","$646,410,851", 0.5173 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,0186,SCHOOL PENSION DEBT,"$619,955","$579,184","$646,410,851", 0.0896 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,1214,CAPITAL PROJECTS (School)                       ,"$2,277,256","$2,308,333","$646,410,851", 0.3571 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,6301,TRANSPORTATION                          ,"$913,413","$861,019","$646,410,851", 0.1332 
01,Adams,4,School,0025,NORTH ADAMS COMMUNITY SCHOOL CORP,6302,BUS REPLACEMENT,"$337,524","$286,360","$646,410,851", 0.0443 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0061,RAINY DAY,"$500,000",$0,"$405,126,947", -   
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0101,GENERAL                                 ,"$8,999,127",$0,"$405,126,947", -   
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,0180,DEBT SERVICE                            ,"$1,902,753","$1,663,856","$405,126,947", 0.4107 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,1214,CAPITAL PROJECTS (School)                       ,"$1,605,577","$1,290,734","$405,126,947", 0.3186 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,6301,TRANSPORTATION                          ,"$1,500,000","$971,900","$405,126,947", 0.2399 
01,Adams,4,School,0035,SOUTH ADAMS SCHOOL CORPORATION,6302,BUS REPLACEMENT,"$110,000","$191,220","$405,126,947", 0.0472 
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,0061,RAINY DAY,"$80,000",$0,"$110,583,315", -   
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,0101,GENERAL                                 ,"$435,000","$269,934","$110,583,315", 0.2441 
01,Adams,5,Library,0001,BERNE PUBLIC LIBRARY,2011,LIBRARY IMPROVEMENT RESERVE             ,"$40,000",$0,"$110,583,315", -   
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,0061,RAINY DAY,"$15,000",$0,"$406,351,605", -   
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,0101,GENERAL                                 ,"$900,815","$632,689","$406,351,605", 0.1557 
01,Adams,5,Library,0304,ADAMS PUBLIC LIBRARY SYSTEM,2011,LIBRARY IMPROVEMENT RESERVE             ,"$75,000",$0,"$406,351,605", -   
01,Adams,6,Special,1011,ADAMS COUNTY SOLID WASTE MANAGEMENT,8210,SPECIAL SOLID WASTE MANAGEMENT          ,"$1,532,496","$661,975","$1,487,584,298", 0.0445 
02,Allen,1,County,0000,ALLEN COUNTY,0061,RAINY DAY,$0,$0,"$13,650,544,767", -   
02,Allen,1,County,0000,ALLEN COUNTY,0101,GENERAL                                 ,"$75,757,093","$62,219,183","$13,650,544,767", 0.4558 
02,Allen,1,County,0000,ALLEN COUNTY,0124,2015 REASSESSMENT,"$619,158","$532,371","$13,650,544,767", 0.0039 
02,Allen,1,County,0000,ALLEN COUNTY,0182,BOND #2                                 ,"$4,351,801","$4,054,212","$13,650,544,767", 0.0297 
02,Allen,1,County,0000,ALLEN COUNTY,0702,HIGHWAY                                 ,"$11,171,700",$0,"$13,650,544,767", -   
02,Allen,1,County,0000,ALLEN COUNTY,0706,LOCAL ROAD & STREET                     ,"$1,603,660",$0,"$13,650,544,767", -   
02,Allen,1,County,0000,ALLEN COUNTY,0792,COUNTY MAJOR BRIDGE                     ,"$1,677,800","$1,760,920","$13,650,544,767", 0.0129 
02,Allen,1,County,0000,ALLEN COUNTY,0801,HEALTH                                  ,"$4,709,809","$2,484,399","$13,650,544,767", 0.0182 
02,Allen,1,County,0000,ALLEN COUNTY,2391,CUMULATIVE CAPITAL DEVELOPMENT          ,"$5,448,142","$2,702,808","$13,650,544,767", 0.0198 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,0101,GENERAL                                 ,"$126,000","$107,017","$2,276,964,440", 0.0047 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$200,000","$113,848","$2,276,964,440", 0.0050 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE,"$200,000","$32,470","$927,708,129", 0.0035 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1111,FIRE                                    ,"$210,000","$199,457","$927,708,129", 0.0215 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$120,000","$119,674","$927,708,129", 0.0129 
02,Allen,2,Township,0001,ABOITE TOWNSHIP,1312,RECREATION                              ,"$118,000","$68,309","$2,276,964,440", 0.0030 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,0101,GENERAL                                 ,"$225,744","$130,876","$769,860,732", 0.0170 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$414,860","$265,602","$769,860,732", 0.0345 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1092,CUMULATIVE BUILDING                     ,"$25,000",$0,"$769,860,732", -   
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE,"$54,500","$29,851","$78,762,494", 0.0379 
02,Allen,2,Township,0002,ADAMS TOWNSHIP,1111,FIRE                                    ,"$244,000","$202,341","$78,762,494", 0.2569 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0061,RAINY DAY,"$19,000",$0,"$563,381,583", -   
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0101,GENERAL                                 ,"$48,700","$13,521","$563,381,583", 0.0024 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$40,000","$21,409","$563,381,583", 0.0038 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,1111,FIRE                                    ,"$125,000","$123,559","$403,786,576", 0.0306 
02,Allen,2,Township,0003,CEDAR CREEK TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$40,000","$49,262","$403,786,576", 0.0122 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,0101,GENERAL                                 ,"$7,640","$9,959","$181,076,663", 0.0055 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$7,000","$5,251","$181,076,663", 0.0029 
02,Allen,2,Township,0004,EEL RIVER TOWNSHIP,1312,RECREATION                              ,$200,$0,"$181,076,663", -   
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0061,RAINY DAY,$750,$0,"$56,718,949", -   
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0101,GENERAL                                 ,"$7,726","$5,729","$56,718,949", 0.0101 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$4,000",$0,"$56,718,949", -   
02,Allen,2,Township,0005,JACKSON TOWNSHIP,1111,FIRE                                    ,"$10,000","$8,962","$56,718,949", 0.0158 
02,Allen,2,Township,0005,JACKSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$10,000","$5,672","$56,718,949", 0.0100 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,0101,GENERAL                                 ,"$23,060","$19,766","$166,098,688", 0.0119 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$8,800",$997,"$166,098,688", 0.0006 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1101,EMERG AMBUL/MED SERVICES  - FIRE,"$33,500","$23,309","$118,923,030", 0.0196 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1111,FIRE                                    ,"$101,000","$50,186","$118,923,030", 0.0422 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$55,000","$21,406","$118,923,030", 0.0180 
02,Allen,2,Township,0006,JEFFERSON TOWNSHIP,1312,RECREATION                              ,"$23,000","$14,783","$166,098,688", 0.0089 
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0061,RAINY DAY,"$7,000",$0,"$353,064,395", -   
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0101,GENERAL                                 ,"$28,655","$46,251","$353,064,395", 0.0131 
02,Allen,2,Township,0007,LAFAYETTE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$9,000",$0,"$353,064,395", -   
02,Allen,2,Township,0008,LAKE TOWNSHIP,0061,RAINY DAY,"$37,508",$0,"$127,426,521", -   
02,Allen,2,Township,0008,LAKE TOWNSHIP,0101,GENERAL                                 ,"$42,492","$29,181","$127,426,521", 0.0229 
02,Allen,2,Township,0008,LAKE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$19,919","$12,998","$127,426,521", 0.0102 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1111,FIRE                                    ,"$26,000","$27,142","$127,426,521", 0.0213 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$34,805","$15,801","$127,426,521", 0.0124 
02,Allen,2,Township,0008,LAKE TOWNSHIP,1312,RECREATION                              ,"$12,000","$9,939","$127,426,521", 0.0078 
02,Allen,2,Township,0009,MADISON TOWNSHIP,0101,GENERAL                                 ,"$20,700","$8,086","$97,419,420", 0.0083 
02,Allen,2,Township,0009,MADISON TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$7,000",$487,"$97,419,420", 0.0005 
02,Allen,2,Township,0009,MADISON TOWNSHIP,1111,FIRE                                    ,"$92,200","$44,618","$97,419,420", 0.0458 
02,Allen,2,Township,0009,MADISON TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,$0,$0,"$97,419,420", -   
02,Allen,2,Township,0009,MADISON TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$30,000","$12,177","$97,419,420", 0.0125 
02,Allen,2,Township,0010,MARION TOWNSHIP,0061,RAINY DAY,"$5,753",$0,"$149,513,956", -   
02,Allen,2,Township,0010,MARION TOWNSHIP,0101,GENERAL                                 ,"$24,554","$5,831","$149,513,956", 0.0039 
02,Allen,2,Township,0010,MARION TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$16,400","$5,083","$149,513,956", 0.0034 
02,Allen,2,Township,0010,MARION TOWNSHIP,1111,FIRE                                    ,"$67,500","$46,947","$149,513,956", 0.0314 
02,Allen,2,Township,0010,MARION TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$65,000","$47,695","$149,513,956", 0.0319 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0061,RAINY DAY,"$7,500",$0,"$96,926,699", -   
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0101,GENERAL                                 ,"$30,400","$23,069","$96,926,699", 0.0238 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$7,500","$1,454","$96,926,699", 0.0015 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1111,FIRE                                    ,"$177,900","$35,475","$96,926,699", 0.0366 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1182,FIRE EQUIPMENT DEBT                     ,$0,$0,"$96,926,699", -   
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$16,000","$14,927","$96,926,699", 0.0154 
02,Allen,2,Township,0011,MAUMEE TOWNSHIP,1312,RECREATION                              ,"$39,975","$9,983","$96,926,699", 0.0103 
02,Allen,2,Township,0012,MILAN TOWNSHIP,0061,RAINY DAY,"$32,000",$0,"$227,243,141", -   
02,Allen,2,Township,0012,MILAN TOWNSHIP,0101,GENERAL                                 ,"$43,710","$22,724","$227,243,141", 0.0100 
02,Allen,2,Township,0012,MILAN TOWNSHIP,0840,TOWNSHIP ASSISTANCE,"$24,000","$5,681","$227,243,141", 0.0025 
02,Allen,2,Township,0012,MILAN TOWNSHIP,1111,FIRE                                    ,"$55,000","$37,633","$225,349,481", 0.0167 
02,Allen,2,Township,0012,MILAN TOWNSHIP,1181,FIRE BUILDING DEBT                      ,"$121,476","$111,773","$225,349,481", 0.0496 
02,Allen,2,Township,0012,MILAN TOWNSHIP,1190,CUMULATIVE FIRE (Township)                        ,"$278,000","$41,915","$225,349,481", 0.0186 
02,Allen,2,Township,0013,MONROE TOWNSHIP,0061,RAINY DAY,"$6,000",$0,"$68,955,334", -   
